athlete_id,age,height,weight,sex
52590,17.0,174.0,63.0,F
52592,19.0,170.0,63.0,M
52593,22.666666666666668,158.0,56.0,F
52595,21.0,185.0,78.0,M
52596,36.0,155.0,65.0,M
52597,14.0,165.0,62.0,M
52598,22.6,172.0,58.0,M
52600,20.0,164.0,60.0,M
52601,28.0,177.0,81.0,M
52602,22.0,173.0,69.0,M
52605,27.0,206.0,111.0,M
52606,22.0,178.0,76.0,M
52607,27.0,176.0,64.0,M
52608,20.0,189.0,86.0,M
52609,19.0,173.0,60.0,F
52610,19.0,165.0,58.0,F
52611,22.0,165.0,57.0,F
52612,30.75,181.0,107.0,M
52613,28.0,178.0,96.0,M
52614,25.0,169.0,66.0,M
52617,25.727272727272727,175.0,64.0,M
52618,24.0,178.0,72.0,M
52620,25.0,178.0,75.0,M
52621,30.0,162.0,52.0,F
52623,22.0,165.0,47.0,F
52624,28.0,206.0,110.0,M
52625,26.0,189.0,119.0,M
52627,22.0,187.0,80.0,M
52628,25.0,180.0,79.0,M
52630,23.0,178.0,72.0,M
52631,23.666666666666668,174.0,60.0,M
52632,56.0,172.0,80.0,M
52634,24.0,156.0,54.0,M
52635,35.0,169.0,81.0,M
52636,27.0,190.0,78.0,M
52637,23.0,198.0,98.0,M
52639,31.0,177.0,78.0,M
52640,27.0,178.0,85.0,M
52641,27.0,169.0,60.0,M
52643,27.0,174.0,70.0,M
52644,23.0,180.0,80.0,M
52647,27.0,188.0,88.0,M
52648,22.0,180.0,105.0,M
52649,28.0,169.0,71.0,M
52650,25.0,183.0,73.0,M
52651,26.2,183.0,88.0,M
52652,18.0,167.0,71.0,M
52653,24.0,166.0,62.0,M
52654,21.0,175.0,73.0,M
52655,27.0,165.0,60.0,M
52656,16.0,150.0,47.0,F
52657,16.0,158.0,44.0,F
52658,42.0,167.0,67.0,M
52659,24.0,170.0,65.0,M
52661,27.0,170.0,57.0,F
52662,26.0,191.0,84.0,M
52663,27.333333333333332,166.0,62.0,F
52664,31.0,183.0,88.0,M
52665,26.0,174.0,85.0,M
52666,25.666666666666668,160.0,54.0,F
52667,21.0,157.0,58.0,F
52668,23.5,172.0,57.0,M
52669,19.0,177.0,75.0,M
52670,20.0,159.0,49.0,F
52671,25.0,173.0,61.0,F
52672,27.0,185.0,85.0,M
52673,24.0,173.0,78.0,M
52674,22.0,170.0,68.0,M
52675,24.0,164.0,62.0,F
52676,20.0,170.0,70.0,M
52677,22.0,171.0,68.0,M
52678,28.0,182.0,72.0,M
52679,32.0,156.0,41.0,F
52680,25.0,167.0,62.0,M
52681,22.0,165.0,53.0,F
52683,20.0,145.0,44.0,F
52684,20.0,162.0,53.0,F
52685,15.0,150.0,45.0,F
52686,31.0,164.0,59.0,M
52687,23.0,167.0,68.0,M
52689,31.0,171.0,72.0,M
52691,32.0,163.0,61.0,F
52693,21.0,176.0,63.0,M
52694,20.0,184.0,76.0,M
52695,46.0,165.0,60.0,M
52697,23.0,172.0,68.0,M
52699,24.0,181.0,75.0,M
52700,21.0,168.0,72.0,M
52701,21.0,174.0,56.0,M
52702,21.0,183.0,76.0,M
52703,21.0,169.0,85.0,M
52704,26.0,178.0,78.0,M
52705,21.0,166.0,59.0,M
52706,26.0,155.0,48.0,F
52707,19.0,161.0,48.0,F
52708,22.6,181.0,70.0,M
52709,23.0,178.0,89.0,M
52710,20.714285714285715,168.0,68.0,M
52711,25.0,160.0,64.0,M
52712,29.0,169.0,58.0,F
52714,21.5,195.0,85.0,M
52715,19.0,176.0,75.0,M
52716,21.0,186.0,75.0,M
52718,34.0,178.0,70.0,F
52720,28.0,201.0,108.0,M
52725,34.0,170.0,72.0,M
52726,23.0,169.0,57.0,F
52729,23.0,172.0,64.0,M
52730,22.0,178.0,61.0,F
52731,29.0,168.0,73.0,M
52732,20.0,170.0,54.0,M
52734,19.0,173.0,74.0,M
52736,23.0,171.0,63.0,M
52737,37.0,168.0,70.0,F
52738,22.0,180.0,85.0,M
52739,27.0,175.0,70.0,M
52740,26.0,176.0,72.0,M
52741,26.0,180.0,72.0,M
52742,26.0,194.0,80.0,M
52744,25.0,170.0,57.0,F
52745,27.0,193.0,100.0,M
52746,29.0,181.0,78.0,F
52747,21.0,168.0,62.0,F
52748,29.8,184.0,81.0,M
52749,36.0,194.0,128.0,M
52750,24.0,192.0,93.0,M
52751,26.0,190.0,88.0,M
52752,31.0,180.0,80.0,M
52753,25.0,177.0,72.0,M
52755,27.0,164.0,56.0,M
52756,29.0,172.0,71.0,F
52757,20.0,174.0,72.0,F
52758,30.0,184.0,86.0,M
52759,24.0,194.0,98.0,M
52760,22.5,194.0,78.0,M
52761,27.0,189.0,106.0,M
52763,27.714285714285715,171.0,73.0,M
52764,26.53846153846154,165.0,58.0,M
52765,18.0,170.0,53.0,F
52766,35.0,175.0,75.0,F
52767,21.0,188.0,85.0,M
52768,24.0,198.0,100.0,F
52769,19.0,168.0,68.0,M
52770,27.0,176.0,85.0,M
52772,24.0,194.0,100.0,M
52773,23.0,176.0,94.0,M
52774,25.0,158.0,52.0,M
52775,30.6,173.0,69.0,M
52776,26.0,190.0,94.0,M
52777,20.0,191.0,85.0,M
52778,21.0,173.0,70.0,M
52779,25.0,177.0,69.0,M
52780,20.0,176.0,94.0,M
52781,25.0,176.0,82.0,M
52782,24.0,185.0,85.0,M
52783,23.0,185.0,81.0,M
52784,25.0,170.0,64.0,M
52785,25.0,187.0,87.0,M
52786,24.0,192.0,90.0,M
52788,26.0,187.0,76.0,M
52789,21.0,184.0,88.0,M
52790,25.0,176.0,83.0,M
52791,21.0,186.0,76.0,M
52792,28.0,210.0,98.0,M
52793,26.0,170.0,78.0,M
52794,21.0,179.0,73.0,M
52795,27.0,188.0,138.0,M
52796,25.0,175.0,78.0,M
52797,23.0,180.0,86.0,M
52799,24.0,178.0,91.0,M
52801,21.0,158.0,56.0,M
52802,21.0,188.0,82.0,M
52805,21.0,192.0,107.0,M
52806,27.0,183.0,67.0,M
52807,27.0,165.0,68.0,M
52808,24.0,177.0,64.0,M
52809,24.333333333333332,155.0,54.0,M
52810,24.0,202.0,144.0,M
52811,26.0,179.0,71.0,M
52812,21.0,185.0,75.0,M
52813,22.0,180.0,81.0,M
52814,23.0,170.0,63.0,M
52815,21.0,190.0,83.0,M
52816,30.0,175.0,74.0,M
52817,27.0,173.0,67.0,M
52818,21.0,173.0,70.0,M
52820,28.0,188.0,74.0,M
52822,24.0,172.0,66.0,M
52823,22.0,180.0,79.0,M
52824,26.0,188.0,98.0,M
52825,24.0,180.0,74.0,M
52826,24.0,192.0,85.0,M
52827,22.0,177.0,77.0,M
52828,26.0,182.0,78.0,M
52829,24.5,190.0,92.0,M
52830,21.0,193.0,131.0,M
52833,24.666666666666668,177.0,71.0,M
52834,29.0,175.0,63.0,M
52835,29.0,180.0,74.0,M
52836,25.0,168.0,62.0,M
52837,28.0,178.0,75.0,M
52838,22.0,196.0,76.0,M
52839,23.0,180.0,75.0,M
52841,22.0,162.0,60.0,M
52842,28.0,190.0,75.0,M
52845,19.0,186.0,95.0,M
52846,30.0,194.0,92.0,M
52847,26.333333333333332,201.0,93.0,M
52849,25.0,188.0,80.0,M
52850,36.0,152.0,48.0,M
52851,28.0,184.0,85.0,M
52852,22.0,188.0,85.0,M
52853,19.0,170.0,57.0,M
52855,40.0,166.0,69.0,M
52856,27.0,170.0,66.0,M
52858,23.0,163.0,52.0,F
52859,39.0,168.0,95.0,F
52860,21.0,169.0,66.0,F
52861,21.0,159.0,48.0,F
52863,29.0,172.0,70.0,F
52864,23.0,183.0,68.0,F
52865,22.0,168.0,62.0,F
52866,35.0,163.0,63.0,F
52867,26.0,176.0,69.0,F
52868,17.0,163.0,50.0,F
52869,29.0,183.0,89.0,F
52870,33.0,160.0,50.0,F
52871,20.666666666666668,173.0,70.0,F
52872,33.0,178.0,90.0,F
52873,28.0,174.0,63.0,F
52875,26.5,176.0,68.0,F
52876,26.0,158.0,47.0,F
52877,18.0,173.0,46.0,F
52878,28.0,158.0,56.0,F
52879,36.0,164.0,52.0,F
52880,31.0,153.0,42.0,F
52881,29.0,174.0,61.0,F
52882,25.333333333333332,184.0,69.0,F
52883,23.0,188.0,83.0,M
52884,22.0,167.0,63.0,M
52886,19.0,187.0,80.0,M
52888,25.0,191.0,89.0,M
52890,27.0,182.0,98.0,M
52891,23.666666666666668,178.0,78.0,M
52892,24.0,177.0,85.0,M
52893,41.0,188.0,120.0,M
52894,19.0,172.0,57.0,F
52895,27.0,184.0,103.0,F
52896,28.0,170.0,68.0,M
52897,31.0,182.0,99.0,M
52898,20.0,170.0,59.0,F
52899,38.0,171.0,62.0,M
52900,17.0,164.0,59.0,F
52901,32.0,180.0,69.0,F
52902,29.0,169.0,70.0,F
52903,31.0,183.0,90.0,M
52907,20.0,186.0,80.0,M
52909,25.0,177.0,64.0,M
52911,27.0,193.0,90.0,M
52912,29.0,182.0,83.0,M
52913,27.0,177.0,73.0,M
52914,20.0,176.0,70.0,M
52915,32.0,177.0,70.0,F
52916,24.0,175.0,80.0,M
52917,25.0,198.0,98.0,M
52919,26.0,174.0,73.0,M
52920,22.0,180.0,72.0,M
52921,28.0,183.0,77.0,F
52922,25.0,200.0,98.0,M
52923,22.0,185.0,80.0,F
52924,22.0,179.0,76.0,M
52926,21.0,189.0,89.0,M
52928,21.0,184.0,70.0,M
52929,27.0,192.0,105.0,M
52930,25.0,175.0,60.0,F
52931,33.0,178.0,78.0,M
52932,22.8,165.0,57.0,F
52933,24.0,178.0,102.0,M
52934,26.0,197.0,107.0,M
52935,24.666666666666668,170.0,65.0,F
52936,22.0,165.0,52.0,M
52938,24.0,172.0,68.0,M
52939,19.0,153.0,49.0,F
52940,22.0,174.0,73.0,M
52941,24.0,165.0,60.0,F
52942,27.0,175.0,72.0,M
52943,25.0,168.0,62.0,F
52944,23.0,174.0,62.0,M
52946,27.0,157.0,55.0,M
52947,19.0,160.0,52.0,F
52948,23.0,190.0,76.0,M
52949,23.0,170.0,69.0,M
52950,27.0,174.0,54.0,M
52951,27.0,173.0,57.0,F
52952,17.0,166.0,55.0,M
52953,26.0,172.0,67.0,M
52954,26.0,178.0,68.0,M
52955,30.0,170.0,72.0,M
52956,23.0,172.0,72.0,M
52957,24.0,171.0,62.0,F
52958,23.0,186.0,81.0,M
52959,32.0,152.0,53.0,F
52960,26.0,172.0,65.0,M
52961,15.0,163.0,53.0,F
52962,22.857142857142858,175.0,78.0,M
52963,15.2,159.0,50.0,F
52964,18.0,159.0,54.0,F
52965,27.0,160.0,62.0,M
52966,29.0,178.0,85.0,M
52967,22.0,173.0,68.0,M
52968,24.0,186.0,78.0,M
52970,31.0,180.0,74.0,M
52971,27.0,183.0,75.0,M
52972,23.0,162.0,55.0,F
52973,23.0,167.0,53.0,M
52975,26.0,197.0,87.0,M
52977,29.0,161.0,60.0,F
52978,27.2,173.0,68.0,M
52979,27.0,183.0,75.0,M
52980,23.0,176.0,74.0,M
52981,29.0,182.0,124.0,M
52982,28.0,182.0,78.0,M
52984,22.0,186.0,85.0,M
52985,23.0,187.0,70.0,F
52987,27.0,172.0,61.0,M
52989,21.0,183.0,79.0,M
52990,23.0,172.0,68.0,F
52992,21.0,185.0,82.0,M
52993,18.0,162.0,55.0,F
52994,20.181818181818183,164.0,52.0,F
52998,24.0,178.0,75.0,M
52999,25.0,160.0,41.0,F
53000,28.0,181.0,69.0,F
53001,25.0,180.0,72.0,M
53002,29.666666666666668,170.0,57.0,F
53004,29.0,185.0,91.0,M
53005,25.0,190.0,91.0,M
53006,20.0,175.0,54.0,M
53007,20.0,192.0,90.0,M
53008,33.0,167.0,65.0,M
53009,18.0,182.0,74.0,M
53011,27.0,173.0,71.0,F
53012,30.0,165.0,66.0,M
53013,26.0,188.0,85.0,M
53014,24.0,157.0,50.0,F
53015,26.0,180.0,80.0,M
53016,24.0,173.0,90.0,M
53017,19.666666666666668,170.0,70.0,M
53018,21.0,158.0,50.0,F
53019,30.0,174.0,61.0,M
53020,21.0,196.0,85.0,M
53021,19.0,157.0,52.0,F
53022,19.0,166.0,63.0,M
53023,22.0,175.0,73.0,M
53025,25.0,190.0,91.0,M
53026,30.0,183.0,72.0,M
53027,26.0,186.0,94.0,M
53029,27.0,167.0,63.0,M
53030,37.0,187.0,110.0,M
53031,32.0,192.0,96.0,M
53032,27.0,167.0,70.0,F
53034,25.0,187.0,78.0,M
53035,22.0,189.0,80.0,M
53037,28.5,195.0,87.0,M
53038,26.0,196.0,130.0,M
53039,23.0,183.0,73.0,M
53040,27.0,178.0,70.0,M
53043,26.0,177.0,67.0,M
53044,20.0,178.0,62.0,M
53045,19.0,167.0,66.0,F
53046,24.0,183.0,96.0,M
53048,25.0,168.0,74.0,M
53049,21.0,178.0,59.0,F
53053,34.0,177.0,82.0,M
53054,27.0,165.0,55.0,M
53055,22.0,192.0,72.0,M
53056,24.0,180.0,72.0,M
53057,27.0,164.0,55.0,M
53058,22.0,168.0,57.0,M
53059,21.0,153.0,47.0,M
53060,27.0,178.0,85.0,M
53062,27.0,184.0,88.0,M
53063,25.0,180.0,73.0,M
53064,26.0,183.0,73.0,M
53065,26.0,165.0,68.0,M
53068,18.0,156.0,47.0,F
53071,28.0,165.0,70.0,M
53074,32.0,199.0,96.0,M
53079,22.0,184.0,86.0,M
53081,23.0,196.0,99.0,M
53083,24.0,178.0,77.0,M
53084,18.90909090909091,185.0,71.0,M
53088,16.0,175.0,69.0,F
53090,21.0,176.0,67.0,M
53091,34.8,185.0,84.0,M
53092,24.0,170.0,73.0,M
53093,19.0,175.0,74.0,M
53094,25.0,173.0,69.0,M
53096,19.0,193.0,86.0,M
53097,22.0,180.0,66.0,M
53098,27.0,182.0,75.0,M
53100,25.0,176.0,80.0,M
53101,21.0,190.0,66.0,M
53102,20.5,178.0,67.0,M
53103,24.0,173.0,60.0,M
53107,20.0,162.0,51.0,F
53108,28.0,167.0,70.0,M
53109,28.0,168.0,71.0,F
53110,25.0,180.0,73.0,M
53111,24.0,188.0,80.0,M
53113,26.0,183.0,73.0,M
53114,20.0,165.0,61.0,F
53115,19.0,198.0,150.0,M
53116,21.0,184.0,76.0,F
53117,25.0,168.0,54.0,F
53118,26.0,175.0,63.0,F
53120,19.0,183.0,69.0,M
53122,33.333333333333336,183.0,100.0,M
53123,30.0,170.0,73.0,M
53124,27.0,180.0,62.0,M
53125,22.0,193.0,80.0,M
53127,21.0,188.0,75.0,M
53128,27.0,175.0,82.0,M
53129,25.0,196.0,85.0,F
53132,30.6,172.0,70.0,M
53133,37.0,178.0,60.0,F
53134,22.0,206.0,107.0,M
53136,20.0,172.0,66.0,F
53137,23.0,190.0,85.0,M
53138,21.0,180.0,75.0,M
53139,19.0,169.0,57.0,F
53140,16.0,175.0,52.0,F
53142,27.0,183.0,82.0,M
53143,28.0,185.0,75.0,M
53144,26.0,199.0,86.0,M
53145,22.0,173.0,61.0,F
53146,27.0,190.0,86.0,M
53147,18.0,158.0,48.0,F
53148,23.0,170.0,73.0,F
53149,29.0,190.0,81.0,F
53151,27.0,185.0,80.0,M
53152,22.0,183.0,79.0,M
53153,19.0,170.0,58.0,F
53155,28.0,170.0,70.0,M
53156,25.5,178.0,61.0,F
53157,23.0,198.0,95.0,M
53159,25.0,160.0,60.0,M
53160,17.0,166.0,50.0,F
53161,19.0,160.0,59.0,F
53162,22.0,170.0,70.0,M
53163,18.0,155.0,55.0,F
53165,22.0,166.0,59.0,F
53168,25.0,185.0,82.0,M
53169,22.0,167.0,57.0,F
53171,25.0,179.0,70.0,M
53172,25.0,187.0,80.0,M
53174,22.0,183.0,77.0,M
53175,20.0,180.0,88.0,M
53177,23.0,181.0,75.0,M
53178,24.0,168.0,64.0,F
53179,29.0,197.0,144.0,M
53180,28.0,175.0,75.0,M
53181,25.0,179.0,68.0,M
53182,29.0,193.0,95.0,M
53184,18.0,186.0,70.0,M
53186,28.0,180.0,81.0,M
53187,31.0,173.0,73.0,M
53188,23.0,185.0,82.0,M
53189,22.0,178.0,64.0,M
53190,24.0,183.0,77.0,M
53192,24.0,175.0,70.0,M
53197,25.0,178.0,75.0,M
53199,23.0,180.0,96.0,M
53200,27.333333333333332,176.0,61.0,M
53201,28.333333333333332,168.0,51.0,F
53202,24.375,155.0,51.0,F
53204,24.0,179.0,70.0,M
53205,26.0,173.0,59.0,M
53206,32.0,178.0,72.0,M
53207,25.4,175.0,68.0,F
53211,25.0,170.0,62.0,M
53214,22.2,172.0,61.0,F
53217,24.0,187.0,83.0,M
53218,27.0,180.0,75.0,F
53220,28.0,194.0,90.0,M
53221,21.5,182.0,79.0,M
53222,24.0,180.0,70.0,M
53224,27.0,175.0,80.0,M
53225,18.0,165.0,65.0,F
53226,28.0,177.0,72.0,M
53227,27.666666666666668,180.0,71.0,M
53228,23.666666666666668,170.0,70.0,F
53229,17.0,170.0,65.0,F
53230,37.0,180.0,80.0,M
53232,23.0,170.0,58.0,F
53235,24.0,170.0,63.0,M
53236,28.0,171.0,85.0,M
53239,26.0,181.0,81.0,M
53242,28.0,185.0,95.0,M
53243,31.0,174.0,79.0,M
53244,20.0,180.0,70.0,M
53245,20.0,188.0,80.0,M
53248,23.0,170.0,63.0,M
53249,22.0,160.0,50.0,F
53250,22.0,193.0,81.0,M
53251,31.0,184.0,87.0,M
53254,27.0,176.0,70.0,F
53255,26.0,177.0,70.0,F
53256,26.0,174.0,59.0,F
53257,32.0,189.0,85.0,F
53258,27.0,160.0,75.0,M
53259,27.0,170.0,58.0,F
53261,25.0,170.0,51.0,F
53262,25.0,174.0,62.0,F
53263,23.0,187.0,82.0,M
53266,25.0,185.0,70.0,M
53268,28.0,172.0,64.0,F
53269,26.0,190.0,110.0,M
53270,28.0,167.0,57.0,F
53274,25.0,176.0,76.0,M
53276,23.333333333333332,170.0,62.0,M
53277,29.0,185.0,99.0,M
53278,22.0,185.0,68.0,M
53279,29.0,178.0,70.0,F
53283,23.666666666666668,185.0,77.0,M
53284,31.0,175.0,64.0,F
53285,21.0,170.0,70.0,M
53288,31.0,163.0,56.0,F
53289,22.0,198.0,91.0,M
53292,23.0,193.0,84.0,M
53295,21.0,178.0,68.0,M
53296,22.0,178.0,70.0,M
53297,18.0,170.0,60.0,F
53298,26.0,177.0,59.0,F
53299,26.0,192.0,92.0,M
53300,21.0,180.0,75.0,M
53301,27.0,187.0,83.0,M
53302,25.0,166.0,62.0,M
53304,24.0,160.0,59.0,M
53305,25.0,188.0,65.0,M
53307,23.0,175.0,55.0,F
53308,26.0,198.0,95.0,M
53309,20.0,168.0,55.0,F
53310,15.0,171.0,56.0,F
53311,23.0,190.0,82.0,M
53312,24.0,182.0,82.0,M
53313,24.333333333333332,178.0,89.0,M
53316,23.0,167.0,58.0,M
53318,27.0,213.0,106.0,M
53319,37.142857142857146,179.0,93.0,M
53320,34.0,187.0,89.0,M
53321,21.0,173.0,81.0,M
53322,21.0,188.0,85.0,M
53324,26.0,190.0,80.0,M
53325,33.0,189.0,102.0,M
53326,28.0,160.0,52.0,F
53327,21.0,168.0,52.0,F
53330,26.0,182.0,76.0,M
53331,21.0,191.0,76.0,M
53332,22.0,183.0,72.0,M
53334,28.0,177.0,88.0,M
53335,23.0,174.0,69.0,F
53338,24.333333333333332,170.0,57.0,F
53339,29.0,188.0,89.0,M
53342,21.0,179.0,72.0,M
53343,45.0,165.0,85.0,M
53345,24.0,163.0,52.0,F
53348,25.0,176.0,80.0,M
53349,32.0,173.0,57.0,F
53350,21.714285714285715,176.0,59.0,F
53352,24.0,198.0,94.0,M
53353,26.0,204.0,96.0,M
53355,46.0,170.0,63.0,M
53356,20.0,192.0,89.0,M
53357,28.0,169.0,68.0,M
53358,22.0,158.0,52.0,F
53359,32.0,172.0,68.0,F
53360,25.0,182.0,95.0,M
53361,33.0,154.0,43.0,F
53362,25.0,176.0,60.0,M
53364,23.0,180.0,70.0,M
53365,24.0,172.0,73.0,M
53366,25.0,173.0,74.0,M
53367,20.0,169.0,60.0,F
53368,22.0,179.0,72.0,M
53369,21.0,168.0,54.0,M
53370,24.0,182.0,81.0,M
53373,22.6,185.0,70.0,F
53374,20.0,181.0,71.0,M
53375,22.0,188.0,79.0,M
53376,35.0,179.0,89.0,M
53377,37.0,175.0,82.0,M
53378,20.0,176.0,69.0,F
53380,26.0,195.0,112.0,M
53381,30.0,180.0,80.0,M
53383,24.4,185.0,66.0,M
53384,27.0,170.0,60.0,F
53385,28.0,185.0,81.0,M
53388,23.0,200.0,113.0,M
53389,23.0,164.0,60.0,F
53391,24.0,184.0,72.0,M
53393,22.0,184.0,72.0,M
53394,22.0,175.0,74.0,M
53395,29.0,179.0,71.0,F
53396,27.666666666666668,173.0,83.0,M
53398,20.0,182.0,72.0,M
53399,22.0,184.0,74.0,M
53401,27.0,195.0,98.0,M
53403,23.666666666666668,196.0,114.0,M
53404,24.0,174.0,62.0,F
53406,33.0,196.0,97.0,M
53407,20.0,180.0,72.0,M
53408,41.666666666666664,174.0,73.0,M
53409,39.0,165.0,58.0,F
53412,22.0,171.0,68.0,M
53414,28.0,184.0,85.0,M
53415,26.0,175.0,73.0,M
53416,28.0,187.0,80.0,M
53417,23.0,172.0,70.0,M
53418,29.0,192.0,85.0,M
53419,28.0,176.0,71.0,M
53420,25.285714285714285,185.0,74.0,M
53421,23.0,184.0,100.0,M
53423,23.0,194.0,93.0,M
53424,19.0,197.0,89.0,M
53425,21.0,184.0,72.0,M
53426,25.5,194.0,100.0,M
53427,23.0,161.0,50.0,F
53428,36.0,176.0,73.0,F
53429,31.0,168.0,53.0,F
53430,29.666666666666668,183.0,77.0,M
53431,25.0,184.0,88.0,M
53432,24.0,184.0,76.0,M
53433,23.0,178.0,66.0,F
53434,27.0,188.0,84.0,M
53435,23.0,184.0,91.0,M
53436,20.0,167.0,48.0,F
53437,27.0,168.0,62.0,M
53438,29.0,176.0,66.0,M
53439,23.0,167.0,61.0,M
53440,27.0,170.0,68.0,M
53441,25.0,181.0,70.0,M
53442,29.0,183.0,68.0,M
53443,28.0,173.0,65.5,M
53444,29.8,175.0,63.5,M
53445,25.0,195.0,89.0,M
53447,23.0,197.0,105.0,M
53449,23.857142857142858,180.0,70.0,M
53450,22.0,176.0,63.0,F
53451,20.0,175.0,66.0,M
53452,23.0,167.0,51.0,M
53453,21.0,180.0,81.0,M
53454,21.0,182.0,77.0,M
53455,25.0,184.0,80.0,F
53459,25.0,170.0,61.0,F
53460,21.0,175.0,61.0,M
53461,26.0,166.0,57.0,M
53462,30.5,170.0,71.0,M
53463,42.0,171.0,54.0,F
53465,21.333333333333332,169.0,80.0,F
53466,32.0,180.0,93.0,M
53467,23.0,168.0,65.0,F
53468,30.0,191.0,84.0,M
53469,15.0,169.0,54.0,F
53470,22.0,180.0,75.0,M
53471,24.0,171.0,66.0,F
53472,34.0,186.0,84.0,M
53473,21.0,163.0,64.0,M
53474,21.0,193.0,93.0,M
53475,18.0,180.0,64.0,M
53476,27.0,169.0,87.0,M
53478,22.0,170.0,72.0,M
53479,24.0,196.0,89.0,M
53483,27.0,178.0,73.0,M
53485,27.0,183.0,75.0,M
53486,19.0,167.0,61.0,F
53488,31.0,176.0,80.0,M
53489,25.0,166.0,55.0,M
53490,26.0,172.0,58.0,F
53491,27.0,190.0,82.0,M
53492,21.0,180.0,66.0,M
53493,20.0,181.0,70.0,M
53494,23.0,203.0,114.0,M
53495,22.0,173.0,90.0,M
53496,20.0,165.0,57.0,F
53498,24.0,171.0,69.0,M
53499,23.0,163.0,54.0,F
53500,21.0,180.0,70.0,M
53501,24.0,170.0,63.0,M
53502,20.0,175.0,72.0,M
53503,28.0,180.0,91.0,M
53504,25.0,165.0,61.0,M
53505,24.0,196.0,89.0,M
53506,23.0,173.0,83.0,M
53507,17.666666666666668,185.0,78.0,M
53508,22.0,180.0,78.0,M
53510,24.0,193.0,93.0,M
53511,23.0,177.0,73.0,M
53512,24.666666666666668,162.0,48.0,F
53514,28.0,183.0,79.0,M
53515,21.666666666666668,170.0,56.0,F
53516,21.666666666666668,190.0,79.0,M
53518,30.0,177.0,57.0,M
53519,16.0,173.0,60.0,F
53521,27.0,157.0,60.0,F
53522,28.0,180.0,77.0,F
53523,28.0,180.0,75.0,F
53524,20.0,193.0,97.0,M
53525,21.0,165.0,57.0,M
53526,30.0,165.0,54.0,M
53527,22.0,161.0,58.0,F
53529,22.0,189.0,72.0,M
53530,27.0,193.0,95.0,M
53531,27.5,190.0,85.0,M
53532,21.0,170.0,54.0,F
53533,23.0,170.0,60.0,F
53534,24.0,175.0,70.0,M
53535,23.0,186.0,81.0,M
53536,29.0,172.0,58.0,F
53537,17.0,156.0,50.0,F
53538,25.0,165.0,48.0,M
53540,18.0,171.0,61.0,F
53541,19.0,189.0,86.0,M
53542,20.0,173.0,69.0,M
53544,33.0,170.0,61.0,F
53547,28.0,184.0,90.0,M
53548,31.0,178.0,84.0,M
53549,23.0,167.0,65.0,M
53550,24.666666666666668,153.0,52.0,M
53552,22.0,189.0,90.0,M
53553,23.0,165.0,68.0,M
53555,21.0,183.0,83.0,M
53558,23.0,170.0,73.0,M
53559,25.0,169.0,68.0,M
53561,24.0,188.0,78.0,M
53562,27.0,188.0,80.0,M
53563,21.0,170.0,68.0,F
53564,22.0,178.0,68.0,F
53566,27.5,177.0,72.0,M
53567,19.0,186.0,88.0,M
53568,28.0,193.0,82.0,M
53569,23.0,186.0,66.0,F
53570,24.0,189.0,80.0,M
53572,23.0,192.0,95.0,M
53573,24.0,177.0,66.0,M
53574,21.0,202.0,91.0,M
53575,26.0,182.0,81.0,M
53576,25.0,170.0,73.0,M
53580,29.0,179.0,63.0,M
53581,25.0,169.0,68.0,M
53582,19.0,180.0,73.0,M
53584,28.0,183.0,72.0,M
53586,17.0,183.0,70.0,F
53587,17.0,187.0,90.0,M
53588,21.0,168.0,55.0,F
53589,22.0,196.0,85.0,M
53590,25.666666666666668,174.0,74.0,M
53591,23.0,158.0,54.0,F
53592,32.0,180.0,83.0,M
53593,17.0,155.0,56.0,F
53594,23.0,195.0,85.0,M
53596,24.0,197.0,95.0,M
53598,23.0,186.0,84.0,M
53599,27.0,187.0,106.0,M
53600,29.0,182.0,67.0,F
53601,22.0,191.0,70.0,M
53603,20.0,192.0,80.0,M
53604,23.0,182.0,88.0,M
53605,25.0,181.0,75.0,M
53606,24.0,195.0,85.0,M
53608,22.0,158.0,56.0,M
53609,22.5,158.0,51.0,M
53610,23.0,175.0,72.0,M
53612,25.0,157.0,66.0,M
53613,21.333333333333332,164.0,57.0,F
53614,36.0,163.0,51.0,F
53615,23.0,163.0,57.0,M
53616,20.0,183.0,83.0,M
53617,30.0,164.0,60.0,F
53618,16.8,171.0,60.0,F
53621,21.0,171.0,64.0,F
53622,24.0,187.0,77.0,M
53623,21.0,160.0,60.0,M
53624,26.0,170.0,70.0,M
53626,24.666666666666668,184.0,76.0,M
53627,23.0,173.0,63.0,M
53628,20.0,170.0,52.0,F
53629,27.0,174.0,74.0,F
53630,24.0,174.0,57.0,F
53631,24.0,177.0,70.0,M
53632,19.0,178.0,71.0,M
53634,24.0,170.0,118.0,F
53635,19.0,173.0,59.0,F
53636,24.0,173.0,76.0,F
53638,26.0,155.0,50.0,M
53639,25.0,178.0,68.0,F
53640,27.0,177.0,72.0,M
53641,22.0,183.0,79.0,M
53642,26.0,190.0,100.0,M
53643,20.0,175.0,71.0,M
53644,29.0,182.0,76.0,M
53645,26.0,163.0,60.0,F
53646,25.0,184.0,76.0,F
53647,24.0,165.0,65.0,M
53648,26.0,164.0,57.0,F
53649,22.0,167.0,54.0,M
53650,24.0,162.0,56.0,F
53651,20.0,163.0,58.0,M
53653,23.0,182.0,80.0,M
53654,25.0,181.0,78.0,M
53656,22.666666666666668,179.0,83.0,M
